id: 83	0.265868	-0.185367	1.199967	
id: 84	0.345346	-0.186613	1.235115	
id: 85	0.399480	-0.246694	1.310910	
id: 86	0.405970	-0.228131	1.181446	
id: 87	0.491464	-0.246052	1.286975	
id: 88	0.562706	-0.227244	1.282574	
id: 89	-0.330917	-0.065222	1.133643	
id: 90	-0.316492	-0.100340	1.238440	
id: 91	-0.244853	-0.097739	1.117531	
id: 92	-0.204636	-0.117624	1.135959	
id: 93	-0.115083	-0.129880	1.238070	
id: 94	-0.087264	-0.132881	1.245820	
id: 95	0.067168	-0.161819	1.307126	
id: 96	0.109467	-0.157776	1.343298	
id: 97	0.153268	-0.157971	1.305014	
id: 98	0.246545	-0.120106	1.366598	
id: 99	0.265657	-0.148389	1.183758	
id: 100	0.300516	-0.173039	1.226342	
id: 101	0.384329	-0.125165	1.230350	
id: 102	0.435173	-0.156495	1.223302	
id: 103	0.483136	-0.179318	1.229023	
id: 104	0.525132	-0.155321	1.221268	
id: 105	0.605175	-0.166383	1.290895	
id: 106	-0.365631	-0.006169	1.080220	
id: 107	-0.316307	-0.001842	1.083584	
id: 108	-0.089914	-0.049995	1.068885	
id: 109	-0.067440	-0.061074	1.098468	
id: 110	0.000540	-0.048687	1.127798	
id: 111	0.030846	-0.079082	1.266983	
id: 112	0.254278	-0.078970	1.337622	
id: 113	0.327661	-0.100203	1.486000	
id: 114	0.395786	-0.073481	1.528354	
id: 117	0.514788	-0.100950	1.243634	
id: 118	0.530702	-0.111605	1.242216	
id: 119	0.589032	-0.138241	1.274979	
id: 120	-0.422446	0.056724	0.978828	
id: 121	-0.397296	0.037022	1.018863	
id: 122	-0.378058	0.043746	1.033662	
id: 123	-0.342920	0.046325	1.206985	
id: 124	-0.340541	0.028601	1.311927	
id: 125	-0.235689	0.038516	1.160600	
id: 126	-0.199132	0.040552	1.196314	
id: 127	0.007333	0.011068	1.206458	
id: 128	0.051408	0.001482	1.289385	
id: 129	0.089523	-0.014428	1.240811	
id: 130	0.178029	-0.046722	1.325877	
id: 131	0.259542	-0.044651	1.281323	
id: 132	0.273244	-0.045905	1.281570	
id: 133	0.230748	-0.040905	0.869005	
id: 134	0.332834	-0.024937	1.073448	
id: 135	0.447297	-0.039089	1.279821	
id: 136	0.485217	-0.070576	1.189741	
id: 137	0.524222	-0.078680	1.221559	
id: 138	-0.469128	0.101462	0.884083	
id: 139	-0.439186	0.095911	0.912421	
id: 140	-0.438150	0.077131	0.955401	
id: 141	-0.472019	0.116251	1.285140	
id: 142	-0.312274	0.100994	1.111990	
id: 143	-0.276556	0.058909	1.212479	
id: 144	-0.227471	0.050739	1.145803	
id: 145	-0.151269	0.054797	1.195769	
id: 146	-0.121202	0.080139	1.190210	
id: 147	0.012130	0.036742	1.161411	
id: 148	0.426810	-0.001383	1.228361	
id: 149	-0.531457	0.155003	0.958112	
id: 150	-0.456517	0.104331	0.903974	
id: 151	-0.450911	0.163716	1.078036	
id: 152	-0.427491	0.165890	1.103872	
id: 153	-0.251203	0.135359	1.093846	
id: 154	-0.207077	0.147948	1.092279	
id: 155	-0.166710	0.131455	1.127572	
id: 156	-0.100561	0.118637	1.227355	
id: 157	0.058795	0.135448	1.279380	
id: 158	0.134922	0.121856	1.165565	
id: 159	0.152637	0.120417	1.201053	
id: 160	0.264885	0.070343	1.275291	
id: 161	0.375897	0.071886	1.274900	
id: 162	0.405276	0.094475	1.249597	
id: 163	0.458100	0.055586	1.193802	
id: 164	0.512144	0.057320	1.260643	
id: 165	-0.416538	0.139975	0.664452	
id: 166	-0.490384	0.173169	0.810586	
id: 167	-0.552439	0.226115	1.037526	
id: 168	-0.491639	0.208438	0.978338	
id: 169	-0.433848	0.187006	1.019422	
id: 170	-0.417878	0.173589	1.084565	
id: 171	-0.275218	0.189169	1.024148	
id: 172	-0.266882	0.181255	1.052118	
id: 173	-0.217555	0.170886	1.070306	
id: 174	-0.139543	0.185404	1.055667	
id: 175	-0.101073	0.187699	1.089303	
id: 176	-0.036335	0.164328	1.118018	
id: 177	0.409112	0.115839	1.240661	
id: 178	0.422434	0.090063	1.111300	
id: 180	-0.491267	0.221225	0.963071	
id: 181	-0.469522	0.213953	0.955889	
id: 183	-0.299945	0.226760	0.983188	
id: 184	-0.258083	0.222838	0.988183	
id: 185	-0.220226	0.219332	1.004785	
id: 186	-0.197516	0.226021	0.995049	
id: 187	-0.143562	0.206796	1.037952	
id: 188	-0.074496	0.203326	1.098562	
id: 189	-0.049802	0.204022	1.114470	
id: 190	-0.002957	0.182917	0.885684	
id: 191	0.210697	0.193043	1.126329	
id: 192	0.285074	0.166982	1.150535	
id: 193	0.312080	0.176613	1.144649	
id: 194	0.421214	0.152677	1.126552	
id: 195	0.479336	0.153294	1.120991	
id: 196	-0.392430	0.266269	0.910100	
id: 197	-0.328859	0.254136	0.931501	
id: 198	-0.310286	0.241261	0.960912	
id: 199	-0.242083	0.265360	0.938620	
id: 200	-0.220177	0.236426	0.995558	
id: 201	-0.164965	0.245983	0.994213	
id: 202	-0.154512	0.236332	1.022656	
id: 203	0.003506	0.183139	0.875123	
id: 204	0.081466	0.233650	0.965828	
id: 205	0.401912	0.214868	1.033914	
id: 206	0.427473	0.200435	1.058146	
id: 207	-0.354684	0.295110	0.867248	
id: 208	-0.319749	0.297484	0.877066	
id: 209	-0.305687	0.291319	0.895403	
id: 210	-0.258776	0.299843	0.894651	
id: 211	-0.205750	0.300159	0.923780	
id: 212	-0.180173	0.273913	0.965800	
id: 213	0.104960	0.253251	0.925457	
id: 214	0.155263	0.274443	1.001135	
id: 215	0.399586	0.218985	1.026962	
id: 216	0.428939	0.224464	1.057339	
id: 218	-0.375675	0.324823	0.819760	
id: 219	-0.333570	0.323540	0.822211	
id: 220	-0.302327	0.314124	0.860862	
id: 221	-0.297550	0.308390	0.875648	
id: 222	-0.233477	0.324545	0.874364	
id: 223	-0.216426	0.314093	0.898461	
id: 224	-0.180640	0.314143	0.930191	
id: 225	0.172877	0.311490	0.984683	
id: 226	0.182410	0.308145	0.978904	
id: 227	0.251306	0.289657	0.984582	
id: 228	0.305313	0.296729	1.021394	
id: 231	-0.393333	0.351623	0.799598	
id: 232	-0.376036	0.330984	0.793242	
id: 233	-0.337353	0.338811	0.825181	
id: 234	-0.313392	0.331102	0.830248	
id: 235	-0.273399	0.340737	0.841593	
id: 236	-0.244257	0.335675	0.855442	
id: 237	-0.205365	0.343441	0.877557	
